"weekly_correlation","solution_diff","solved_ifr","it","initial_r0","incubation_period","distancing_effect","prop_susceptible","initial_shutdown","missing_death_rate"
0.885857155648591,258.923076923078,0.00944998234454395,32,2.25,4.5,0.5,0.3,2020-03-07,0.35
0.926258233785784,259,0.00610835739141871,3263,2.5,5,0.6,0.5,2020-03-07,0.5
0.880528752399313,259,0.0241726509566535,3751,2,4,0.6,0.5,2020-03-09,0.5
0.828831669655685,259,0.00595797970135615,3677,2.25,4,0.7,0.4,2020-03-09,0.5
0.816239039163107,259.076923076922,0.00144844791036003,219,2.75,5.5,0.4,0.5,2020-03-07,0.35
0.834498485702898,259.444444444445,0.00133876050402098,4459,2.75,4.5,0.6,0.7,2020-03-07,0.55
0.401047650493399,259.444444444445,0.00240225460579192,4080,3,4,0.7,0.3,2020-03-07,0.55
0.891562265832814,259.545454545456,0.00124870220858708,2314,2.75,5,0.4,0.6,2020-03-07,0.45
0.864329603022441,259.666666666672,0.00105291372798549,1919,2.75,5.5,0.4,0.7,2020-03-09,0.4
0.808969866144815,259.666666666672,0.00260975761036843,1019,2.75,5.5,0.4,0.3,2020-03-07,0.4
0.846199463914036,259.923076923078,0.00456180948460738,674,2.75,6,0.6,0.4,2020-03-09,0.35
0.774236253705976,259.923076923078,0.00265377268438505,977,2.25,4,0.7,0.7,2020-03-09,0.35
0.870675788246608,260.076923076922,0.00117686957379052,745,3,5.5,0.5,0.5,2020-03-09,0.35
0.588355945276791,260.454545454544,0.00162761643940246,2179,2.75,4,0.7,0.4,2020-03-07,0.45
0.843583833496738,260.545454545456,0.0181122926644052,2851,2,4,0.6,0.6,2020-03-09,0.45
0.916665776697257,260.923076923078,0.00185238612130287,170,3,5.5,0.6,0.4,2020-03-07,0.35
0.924761312544557,261,0.00192882208957449,3364,2.75,5,0.6,0.6,2020-03-07,0.5
0.765683407240835,261.076923076922,0.0017883232922758,907,2.25,4.5,0.4,0.7,2020-03-09,0.35
0.928514438375171,261.444444444445,0.00729408409239887,4152,2.25,4,0.6,0.4,2020-03-07,0.55
0.91001953028267,261.545454545456,0.0056171450254699,2377,2.25,4,0.7,0.6,2020-03-07,0.45
0.901837537216035,261.545454545456,0.0242476774532192,2126,2,4,0.5,0.4,2020-03-07,0.45
0.902974656058232,261.666666666672,0.00436628963522935,1183,2.5,4.5,0.7,0.4,2020-03-07,0.4
0.827244709612252,261.923076923078,0.0378919451724893,711,2,5,0.4,0.5,2020-03-09,0.35
0.638467840767421,262,0.0011287777050552,3854,2.75,4,0.6,0.6,2020-03-09,0.5
0.897349167569346,262.076923076922,0.0249130360587366,342,2.25,5.5,0.5,0.6,2020-03-07,0.35
0.717480601118292,262.076923076922,0.00139917709616271,378,2.5,4,0.7,0.6,2020-03-07,0.35
0.866840671368457,263,0.00162284689514299,3864,2.75,5,0.6,0.6,2020-03-09,0.5
0.845409001239321,263,0.0017885676445206,3844,2.75,5.5,0.5,0.6,2020-03-09,0.5
0.629459796999228,263,0.00230159852747756,3579,2.75,4,0.7,0.3,2020-03-09,0.5
0.927635074176924,263.333333333328,0.00849241129939055,1063,2.5,5,0.6,0.3,2020-03-07,0.4
0.835028921164807,263.454545454544,0.0048091258337093,2732,2.25,4.5,0.5,0.5,2020-03-09,0.45
0.636351948989713,263.454545454544,0.00102862749101239,2854,2.75,4,0.6,0.6,2020-03-09,0.45
0.860208542977037,263.555555555555,0.0019919245879186,4750,3,6,0.5,0.5,2020-03-09,0.55
0.836809984313376,263.666666666672,0.00233049245537053,1689,2.75,5,0.7,0.4,2020-03-09,0.4
0.922257139195529,264,0.0351972596202079,3026,2,4,0.5,0.3,2020-03-07,0.5
0.783254621571082,264.076923076922,0.00279644249095992,513,2.5,5,0.4,0.3,2020-03-09,0.35
0.888974471730849,264.444444444445,0.00222189285841099,4628,2.5,4,0.5,0.4,2020-03-09,0.55
0.863299311400492,264.454545454544,0.00808241812518208,2768,2.5,5.5,0.6,0.5,2020-03-09,0.45
0.849763385208211,264.555555555555,0.00484501604794812,4463,2.5,5,0.6,0.7,2020-03-07,0.55
0.825886536040355,265,0.00371093591632715,3638,2.5,5,0.5,0.4,2020-03-09,0.5
0.929668682018391,265.454545454544,0.00238561536454774,2275,3,6,0.6,0.5,2020-03-07,0.45
0.636309874268536,265.454545454544,0.0012388399608787,2204,2.75,4,0.4,0.5,2020-03-07,0.45
0.850788349264281,265.923076923078,0.00147314260412557,659,2.75,4.5,0.6,0.4,2020-03-09,0.35
0.814936359570533,266,0.0174295396031732,3548,2.5,6,0.5,0.3,2020-03-09,0.5
0.839795595608658,266.076923076922,0.00922580124594581,737,2.25,5,0.5,0.5,2020-03-09,0.35
0.867431506227658,266.333333333328,0.0228639154488997,1887,2.25,5,0.7,0.6,2020-03-09,0.4
0.832963620948094,266.444444444445,0.0042227002524222,4932,2.25,4.5,0.5,0.7,2020-03-09,0.55
0.608427634036366,266.444444444445,0.00246298887833784,4585,3,4.5,0.7,0.3,2020-03-09,0.55
0.950049774109102,266.555555555555,0.00178769683227654,4370,3,5.5,0.6,0.6,2020-03-07,0.55
0.816120511094618,266.555555555555,0.00164393119319803,4819,2.75,5.5,0.4,0.6,2020-03-09,0.55
0.703716631335426,267,0.0113084889071138,3023,2.5,6,0.4,0.3,2020-03-07,0.5
0.321040865001112,267,0.00212447950898271,3580,3,4,0.7,0.3,2020-03-09,0.5
0.636401695538039,267.444444444445,0.00150573822087813,4754,2.75,4,0.6,0.5,2020-03-09,0.55
0.749319722650118,267.454545454544,0.00414566851579632,2118,2.5,5.5,0.4,0.4,2020-03-07,0.45
0.800043591239451,267.666666666672,0.0137371979428364,1806,2,4.5,0.4,0.6,2020-03-09,0.4
0.925155953499879,268,0.00261511618140658,3275,3,6,0.6,0.5,2020-03-07,0.5
0.616429258801787,268.333333333328,0.00135364543714571,1110,3,4.5,0.4,0.4,2020-03-07,0.4
0.87166796243048,268.444444444445,0.0435242703907748,4731,2,4.5,0.5,0.5,2020-03-09,0.55
0.954131095447126,268.545454545456,0.0320619386276527,2498,2.5,6,0.7,0.7,2020-03-07,0.45
0.838442706614245,268.923076923078,0.00191328338952042,883,2.5,4.5,0.7,0.6,2020-03-09,0.35
0.834673567718779,268.923076923078,0.00195924369275948,559,2.75,4.5,0.6,0.3,2020-03-09,0.35
0.869999836059227,269,0.027331764255259,3887,2.25,5,0.7,0.6,2020-03-09,0.5
0.82187382607098,269,0.00182418098382148,3802,2.25,4,0.4,0.6,2020-03-09,0.5
0.896189925737496,269.454545454544,0.011001836864882,2032,2.25,4.5,0.5,0.3,2020-03-07,0.45
0.8633769715332,269.454545454544,0.00556275032710395,2957,2.25,4.5,0.6,0.7,2020-03-09,0.45
0.859278472263631,269.545454545456,0.00182398917413634,2969,2.75,5.5,0.6,0.7,2020-03-09,0.45
0.845461043305743,269.923076923078,0.00178400221657207,695,3,5.5,0.7,0.4,2020-03-09,0.35
0.860902299794108,270,0.00157049714252264,3234,2.75,4.5,0.5,0.5,2020-03-07,0.5
0.854777108544501,270,0.00205126044370972,3927,2.25,4,0.5,0.7,2020-03-09,0.5
0.845451491523987,270.076923076922,0.00162345685735745,653,2.5,4,0.6,0.4,2020-03-09,0.35
0.752479898771547,270.444444444445,0.00860742016956071,4612,2.25,5,0.4,0.4,2020-03-09,0.55
0.833133262593304,270.666666666672,0.00282332491261852,1974,2.75,6,0.6,0.7,2020-03-09,0.4
0.859288511537635,271,0.00176901181002384,3958,2.5,4.5,0.6,0.7,2020-03-09,0.5
0.842930900387982,271.333333333328,0.00134506047304374,1353,2.5,4,0.6,0.6,2020-03-07,0.4
0.913010221569668,271.444444444445,0.00303524354181598,4014,2.75,5,0.4,0.3,2020-03-07,0.55
0.845061215240034,271.444444444445,0.00296097010093387,4994,2.75,5.5,0.7,0.7,2020-03-09,0.55
0.932670383786327,271.454545454544,0.00467789358200339,2363,2.5,5,0.6,0.6,2020-03-07,0.45
0.919541310115164,271.545454545456,0.0015572162249089,2833,2.5,4.5,0.5,0.6,2020-03-09,0.45
0.808952406147937,271.666666666672,0.0036217030862865,1843,2.5,5.5,0.5,0.6,2020-03-09,0.4
0.617533865495976,272.444444444445,0.00121307590988652,4860,3,4.5,0.6,0.6,2020-03-09,0.55
0.859420649171316,272.454545454544,0.00201892281859145,2650,3,6,0.5,0.4,2020-03-09,0.45
0.927228894188905,272.666666666672,0.00427363690848421,1363,2.5,5,0.6,0.6,2020-03-07,0.4
0.912417797364358,273.444444444445,0.00687713939179533,4594,2.75,5.5,0.7,0.3,2020-03-09,0.55
0.817194203289643,273.454545454544,0.0017162853785427,2219,2.75,5.5,0.4,0.5,2020-03-07,0.45
0.901171118837794,273.545454545456,0.0022056106769085,2389,2.75,5,0.7,0.6,2020-03-07,0.45
0.783879200025749,273.545454545456,0.00463541588996982,2549,2.75,6,0.5,0.3,2020-03-09,0.45
0.618781920132378,273.545454545456,0.00100775269054367,2310,3,4.5,0.4,0.6,2020-03-07,0.45
0.908595502087708,273.555555555555,0.0027964315775462,4427,2.25,4,0.5,0.7,2020-03-07,0.55
0.814684963152794,274,0.0029535372675379,3519,2.75,5.5,0.4,0.3,2020-03-09,0.5
0.916781577214113,274.076923076922,0.00424487203117862,374,2.75,6,0.6,0.6,2020-03-07,0.35
0.929159585102479,274.444444444445,0.00208904099509539,4475,3,6,0.6,0.7,2020-03-07,0.55
0.887470059103499,274.555555555555,0.0024612736388213,4789,2.75,5,0.7,0.5,2020-03-09,0.55
0.858818335296602,274.555555555555,0.00970051805107859,4143,2.5,5.5,0.5,0.4,2020-03-07,0.55
0.799161265894041,274.555555555555,0.0143764313641072,4417,2.25,5.5,0.4,0.7,2020-03-07,0.55
0.634459693031636,274.923076923078,0.00124048372891584,610,3,4.5,0.4,0.4,2020-03-09,0.35
0.911398685368759,275,0.00179476032290082,3750,3,6,0.5,0.5,2020-03-09,0.5
0.905875076141116,275,0.00223354750226612,3900,3,6,0.7,0.6,2020-03-09,0.5
0.919453028130891,275.444444444445,0.0197184555091711,4693,2.5,5.5,0.7,0.4,2020-03-09,0.55
0.811647088801766,275.454545454544,0.00251424417775902,2407,2.25,4.5,0.4,0.7,2020-03-07,0.45
0.629907195179143,275.555555555555,0.00179479545932901,4610,3,4.5,0.4,0.4,2020-03-09,0.55
0.876614546518012,275.666666666672,0.00343894892002787,1002,2.25,4,0.4,0.3,2020-03-07,0.4
0.849853153277813,275.666666666672,0.00145057215104333,1115,3,5,0.4,0.4,2020-03-07,0.4
0.846980965776153,275.923076923078,0.00118780987006792,895,3,5.5,0.7,0.6,2020-03-09,0.35
0.840489683462598,275.923076923078,0.0269981075564022,911,2,5,0.4,0.7,2020-03-09,0.35
0.945537771868073,276,0.0272246289243174,3362,2.25,5,0.6,0.6,2020-03-07,0.5
0.738438443382025,276,0.00520926454533384,3518,2.5,5.5,0.4,0.3,2020-03-09,0.5
0.902776502329522,276.666666666672,0.00350572552943526,1283,2.5,4.5,0.7,0.5,2020-03-07,0.4
0.928310294970011,277,0.00315112128923359,3258,2.5,4.5,0.6,0.5,2020-03-07,0.5
0.681448973547433,277.076923076922,0.00118053439874745,384,2.75,4.5,0.7,0.6,2020-03-07,0.35
0.8629883612019,277.555555555555,0.00813279763891873,4799,2.75,6,0.7,0.5,2020-03-09,0.55
0.79093271629724,277.666666666672,0.00213841745432582,1559,2.75,4.5,0.6,0.3,2020-03-09,0.4
0.896377427983347,277.923076923078,0.00201879618745176,438,2.5,5,0.5,0.7,2020-03-07,0.35
0.855616451474859,277.923076923078,0.00142081175487064,634,2.75,4.5,0.5,0.4,2020-03-09,0.35
0.9222513099971,278.454545454544,0.00168628517157657,2120,3,5.5,0.4,0.4,2020-03-07,0.45
0.861605506484928,278.454545454544,0.00194149897144235,2775,3,6,0.6,0.5,2020-03-09,0.45
0.926189615723191,278.545454545456,0.00419127748345352,2169,2.75,5.5,0.6,0.4,2020-03-07,0.45
0.875992251424714,279,0.00257381177206911,3545,3,5.5,0.5,0.3,2020-03-09,0.5
0.872553958202039,279,0.00617520425977765,3377,2.25,4,0.7,0.6,2020-03-07,0.5
0.861810886929615,279,0.00219210098924322,3608,2.5,4.5,0.4,0.4,2020-03-09,0.5
0.859708670833693,279,0.0241291962213423,3526,2,4,0.5,0.3,2020-03-09,0.5
0.902765209504758,279.076923076922,0.00121351662661859,308,2.5,4.5,0.4,0.6,2020-03-07,0.35
0.861424732253251,279.444444444445,0.00309549842153437,4570,3,5.5,0.6,0.3,2020-03-09,0.55
0.858920436813664,279.444444444445,0.00315280926031068,4195,3,5.5,0.7,0.4,2020-03-07,0.55
0.878753218027598,279.454545454544,0.00117289517767757,2814,2.75,5,0.4,0.6,2020-03-09,0.45
0.856469019864265,279.545454545456,0.00429794001077534,2527,2.25,4,0.5,0.3,2020-03-09,0.45
0.903640320992105,279.555555555555,0.0062186982826044,4374,2.75,6,0.6,0.6,2020-03-07,0.55
0.638855151829569,279.923076923078,0.00176470877907942,4,2.75,4,0.4,0.3,2020-03-07,0.35
0.868100735866747,280,0.0234533452690862,3987,2.25,5,0.7,0.7,2020-03-09,0.5
0.859542462049952,280.333333333328,0.017596982349112,1762,2.25,5,0.6,0.5,2020-03-09,0.4
0.945927723905532,280.454545454544,0.0443121078317464,2298,2.5,6,0.7,0.5,2020-03-07,0.45
0.815084114125974,280.545454545456,0.00123134997414316,2419,2.75,5.5,0.4,0.7,2020-03-07,0.45
0.610612274168428,281,0.00110544303233034,3885,3,4.5,0.7,0.6,2020-03-09,0.5
0.411595238475879,281,0.00127915968310892,3230,3,4,0.5,0.5,2020-03-07,0.5
0.856606343013836,281.444444444445,0.00395893066429259,4863,2.5,5,0.6,0.6,2020-03-09,0.55
0.878343161794071,281.454545454544,0.0199234380326451,2998,2.5,6,0.7,0.7,2020-03-09,0.45
0.822089023898708,281.545454545456,0.00130361897131508,2765,3,5,0.6,0.5,2020-03-09,0.45
0.603506899186725,282,0.00137415637353347,3229,2.75,4,0.5,0.5,2020-03-07,0.5
0.929005738679487,282.333333333328,0.00228807030020837,1045,3,5.5,0.5,0.3,2020-03-07,0.4
0.956592374581239,282.545454545456,0.00173475094809482,2239,2.75,5,0.5,0.5,2020-03-07,0.45
0.911279349387602,282.545454545456,0.0024371234417956,2952,2.25,4,0.6,0.7,2020-03-09,0.45
0.910713512230296,282.923076923078,0.00482355655576598,594,2.75,5.5,0.7,0.3,2020-03-09,0.35
0.839323397268958,283,0.00519058922496694,3432,2.25,4.5,0.5,0.7,2020-03-07,0.5
0.63070889869552,283,0.00113645425295417,3304,2.75,4,0.4,0.6,2020-03-07,0.5
0.888851249972976,283.076923076922,0.00117613636231213,944,2.75,5.5,0.5,0.7,2020-03-09,0.35
0.8577787694343,283.333333333328,0.00201103672624789,1664,2.75,5,0.6,0.4,2020-03-09,0.4
0.948522277446643,283.454545454544,0.0491574772348116,2062,2.25,5,0.6,0.3,2020-03-07,0.45
0.858315335619258,283.555555555555,0.00142798232679565,4950,3,6,0.5,0.7,2020-03-09,0.55
0.957654341133452,284,0.0325429955027676,3262,2.25,5,0.6,0.5,2020-03-07,0.5
0.910811307499813,284,0.00208690020674577,3145,3,5.5,0.5,0.4,2020-03-07,0.5
0.844040437412107,284.444444444445,0.00350722639024407,4349,2.75,6,0.5,0.6,2020-03-07,0.55
0.737748966659074,284.444444444445,0.00399501831217629,4513,2.5,5,0.4,0.3,2020-03-09,0.55
0.852581684660319,284.545454545456,0.0024324736609021,2994,2.75,5.5,0.7,0.7,2020-03-09,0.45
0.544231142864529,284.555555555555,0.00183051323534888,4110,3,4.5,0.4,0.4,2020-03-07,0.55
0.426461988382991,285,0.00105124632193817,3805,3,4,0.4,0.6,2020-03-09,0.5
0.834830852790046,285.454545454544,0.0158864194227919,2862,2.25,5,0.6,0.6,2020-03-09,0.45
0.849386751755991,285.545454545456,0.0284779564392772,2798,2.5,6,0.7,0.5,2020-03-09,0.45
0.862001906158379,285.555555555555,0.00962318870479055,4757,2.25,4.5,0.6,0.5,2020-03-09,0.55
0.786012335428559,285.555555555555,0.0106422847271979,4601,2,4,0.4,0.4,2020-03-09,0.55
0.886042370146583,286.333333333328,0.0215039734233526,1898,2.5,6,0.7,0.6,2020-03-09,0.4
0.826304966463284,286.444444444445,0.00877023087350306,4577,2.25,4,0.7,0.3,2020-03-09,0.55
0.923036725272204,286.545454545456,0.00136996235506461,2220,3,5.5,0.4,0.5,2020-03-07,0.45
0.579152704586393,286.545454545456,0.0015073641541328,2604,2.75,4,0.4,0.4,2020-03-09,0.45
0.704523822273006,286.923076923078,0.00126556016387542,110,3,4.5,0.4,0.4,2020-03-07,0.35
0.516580699507803,287,0.00137147837563971,3260,3,4.5,0.6,0.5,2020-03-07,0.5
0.645185252743481,287.076923076922,0.00128372797728534,629,2.75,4,0.5,0.4,2020-03-09,0.35
0.635518542463676,287.444444444445,0.00107399094298555,4404,2.75,4,0.4,0.7,2020-03-07,0.55
0.924866221994362,287.454545454544,0.00113218069447603,2320,3,5.5,0.4,0.6,2020-03-07,0.45
0.846522770126951,287.545454545456,0.00123851853970347,2715,3,5,0.4,0.5,2020-03-09,0.45
0.847999467210584,287.555555555555,0.00157787111347944,4450,3,6,0.5,0.7,2020-03-07,0.55
0.862057741795165,287.666666666672,0.00603285239824472,1563,2.5,5,0.6,0.3,2020-03-09,0.4
0.936404064212467,288,0.0165360767887201,3157,2.25,4.5,0.6,0.4,2020-03-07,0.5
0.848873921025043,288,0.00155146975772699,3895,3,5.5,0.7,0.6,2020-03-09,0.5
0.647714154377914,288,0.0013468775523699,3729,2.75,4,0.5,0.5,2020-03-09,0.5
0.874731456715989,288.076923076922,0.00194711670396048,503,2.5,4,0.4,0.3,2020-03-09,0.35
0.877773381724432,288.545454545456,0.0139206882904117,2962,2.25,5,0.6,0.7,2020-03-09,0.45
0.615020765284483,288.555555555555,0.00105917531336679,4435,3,4.5,0.5,0.7,2020-03-07,0.55
0.832995700563964,288.923076923078,0.00564508152779378,401,2,4,0.4,0.7,2020-03-07,0.35
0.949911540641994,289,0.00610612057110262,3069,2.75,5.5,0.6,0.3,2020-03-07,0.5
0.852032807146802,289,0.0159650690498009,3682,2.25,4.5,0.7,0.4,2020-03-09,0.5
0.608045588906714,289.076923076922,0.00102081995651039,235,3,4.5,0.5,0.5,2020-03-07,0.35
0.837791664366716,289.454545454544,0.043774465564293,2847,2.25,6,0.5,0.6,2020-03-09,0.45
0.942894559491831,289.555555555555,0.0229425923223823,4473,2.5,6,0.6,0.7,2020-03-07,0.55
0.797683153974687,289.923076923078,0.00127401052895014,290,3,5,0.7,0.5,2020-03-07,0.35
0.799409457609001,290,0.00621988939973989,3712,2.25,5,0.4,0.5,2020-03-09,0.5
0.626944776652552,290.076923076922,0.00131399451462457,679,2.75,4,0.7,0.4,2020-03-09,0.35
0.894982081999794,290.444444444445,0.0026200064522579,4108,2.5,4.5,0.4,0.4,2020-03-07,0.55
0.421082785433293,290.444444444445,0.00140620567436578,4755,3,4,0.6,0.5,2020-03-09,0.55
0.688941123010535,290.666666666672,0.00152195642814414,1179,2.75,4,0.7,0.4,2020-03-07,0.4
0.878456014415866,291,0.00189072355428866,3208,2.5,4.5,0.4,0.5,2020-03-07,0.5
0.630283704970789,291.333333333328,0.00113817849319194,1779,2.75,4,0.7,0.5,2020-03-09,0.4
0.838041101348854,292,0.00268757930749582,3449,2.75,6,0.5,0.7,2020-03-07,0.5
0.621365985554348,292.333333333328,0.00144333722507426,1129,2.75,4,0.5,0.4,2020-03-07,0.4
0.90923694761966,293.545454545456,0.0014825736978934,2203,2.5,4,0.4,0.5,2020-03-07,0.45
0.866293679111305,293.545454545456,0.00152038660235194,2770,3,5.5,0.6,0.5,2020-03-09,0.45
0.927355794579962,293.555555555555,0.00443364138179928,4158,2.5,4.5,0.6,0.4,2020-03-07,0.55
0.851111387991173,294,0.00265355426742197,3800,3,6,0.7,0.5,2020-03-09,0.5
0.747371128835024,294.333333333328,0.00298476391785979,1524,2.75,6,0.4,0.3,2020-03-09,0.4
0.859481866720696,294.444444444445,0.0101991107672893,4699,2.75,6,0.7,0.4,2020-03-09,0.55
0.533219778097588,294.454545454544,0.00201066408798685,2585,3,4.5,0.7,0.3,2020-03-09,0.45
0.882883467373374,294.555555555555,0.00361177322305199,4564,2.75,5,0.6,0.3,2020-03-09,0.55
0.922969212953304,295.076923076922,0.0112746030071512,482,2.25,4.5,0.7,0.7,2020-03-07,0.35
0.868079340469087,295.076923076922,0.00206080483583066,3,2.5,4,0.4,0.3,2020-03-07,0.35
0.909607578163123,295.545454545456,0.00861577440476399,2457,2.25,4.5,0.6,0.7,2020-03-07,0.45
0.690883954373603,295.545454545456,0.00348368523225711,2923,2.5,6,0.4,0.7,2020-03-09,0.45
0.922341114203187,295.555555555555,0.00351348661599679,4258,2.5,4.5,0.6,0.5,2020-03-07,0.55
0.811530084223711,296.076923076922,0.0016931560002425,619,2.75,5.5,0.4,0.4,2020-03-09,0.35
0.859410970733871,296.545454545456,0.00393832017500609,2763,2.5,5,0.6,0.5,2020-03-09,0.45
0.929888182994836,297,0.00139240291297701,3345,3,5.5,0.5,0.6,2020-03-07,0.5
0.870444764802894,297.076923076922,0.0152934069923313,851,2,4,0.6,0.6,2020-03-09,0.35
0.847070361741752,297.444444444445,0.0036643140531493,4050,3,6,0.5,0.3,2020-03-07,0.55
0.834637477759867,297.444444444445,0.00254953789520763,4540,3,5,0.5,0.3,2020-03-09,0.55
0.5837447221192,297.444444444445,0.00202213851957702,4179,2.75,4,0.7,0.4,2020-03-07,0.55
0.894574316961222,297.923076923078,0.00404333508717028,183,2.5,4.5,0.7,0.4,2020-03-07,0.35
0.917583280322479,298,0.00552732272552306,3374,2.75,6,0.6,0.6,2020-03-07,0.5
0.933276053207687,298.454545454544,0.00121689168364491,2439,2.75,5,0.5,0.7,2020-03-07,0.45
0.768180856331255,298.555555555555,0.00131213307710368,4490,3,5,0.7,0.7,2020-03-07,0.55
0.863521861946579,299,0.00861989301845058,3757,2.25,4.5,0.6,0.5,2020-03-09,0.5
0.848645063007829,299,0.0115099391661254,3043,2.5,5.5,0.5,0.3,2020-03-07,0.5
0.57077004943262,299.333333333328,0.00192772410605949,1085,3,4.5,0.7,0.3,2020-03-07,0.4
0.843061656769431,299.454545454544,0.00209947373198107,2015,3,5,0.4,0.3,2020-03-07,0.45
0.894643753750573,299.545454545456,0.0424413296600129,2956,2,4.5,0.6,0.7,2020-03-09,0.45
0.733047407725483,299.555555555555,0.0033898027084173,4718,2.5,5.5,0.4,0.5,2020-03-09,0.55
0.835573881326098,299.666666666672,0.00316905057835854,1932,2.25,4.5,0.5,0.7,2020-03-09,0.4
0.883326624348102,300,0.00906538238888404,3132,2.25,4.5,0.5,0.4,2020-03-07,0.5
0.863271458404825,300,0.00164588320016081,3353,2.5,4,0.6,0.6,2020-03-07,0.5
0.859730244341334,300,0.0458748979596082,3542,2.25,5.5,0.5,0.3,2020-03-09,0.5
0.853438065997671,300,0.00729426445926896,3799,2.75,6,0.7,0.5,2020-03-09,0.5
0.810211430161207,300,0.00377285204883742,3683,2.5,4.5,0.7,0.4,2020-03-09,0.5
0.657185950374868,300,0.00131522704425247,3704,2.75,4,0.4,0.5,2020-03-09,0.5
0.888864822204782,301.076923076922,0.0356389410243441,956,2,4.5,0.6,0.7,2020-03-09,0.35
0.927195206162518,301.444444444445,0.00409595074493644,4300,3,6,0.7,0.5,2020-03-07,0.55
0.958792559920748,301.555555555555,0.0266735914294159,4373,2.5,6,0.6,0.6,2020-03-07,0.55
0.851317504247861,301.666666666672,0.00154859432380363,1889,2.75,5,0.7,0.6,2020-03-09,0.4
0.850841270685271,301.666666666672,0.00520780145577571,1788,2.5,5,0.7,0.5,2020-03-09,0.4
0.903667449522776,302.333333333328,0.00509401461685145,1038,2.5,5,0.5,0.3,2020-03-07,0.4
0.869694999891608,302.333333333328,0.00159906433547937,1614,2.75,5,0.4,0.4,2020-03-09,0.4
0.891813135267494,302.454545454544,0.00144821684529469,2370,3,5.5,0.6,0.6,2020-03-07,0.45
0.925783378744055,302.545454545456,0.0157263122999901,2382,2.25,4.5,0.7,0.6,2020-03-07,0.45
0.8566841485032,302.545454545456,0.00677968380828128,2868,2.5,5.5,0.6,0.6,2020-03-09,0.45
0.926956899649778,302.923076923078,0.00139313650201095,620,3,5.5,0.4,0.4,2020-03-09,0.35
0.337473459742248,302.923076923078,0.00123038418015948,680,3,4,0.7,0.4,2020-03-09,0.35
0.900583684761322,303,0.00237931063221696,3233,2.5,4.5,0.5,0.5,2020-03-07,0.5
0.879818335718611,303,0.00206878512615201,3344,2.75,5.5,0.5,0.6,2020-03-07,0.5
0.872073761658269,303,0.0118823015849615,3893,2.5,5.5,0.7,0.6,2020-03-09,0.5
0.616688922630667,303.444444444445,0.00109623162213372,4429,2.75,4,0.5,0.7,2020-03-07,0.55
0.330338701969009,303.555555555555,0.00240758282104668,4055,3,4,0.6,0.3,2020-03-07,0.55
0.918098869006732,303.666666666672,0.00306229805260528,1300,3,6,0.7,0.5,2020-03-07,0.4
