"Entity_Name","Fiscal_Year","current_population_actual","lead_pop_actual","Entity_ID","variable","value","val_per_capita","variable_pretty"
"Glenn",2012,27992,27940,11,"Council_of_Governments_Capital_Outlay",0,0,"Council of Governments Capital Outlay"
"Glenn",2013,27940,NA,11,"Council_of_Governments_Capital_Outlay",0,NA,"Council of Governments Capital Outlay"
"Kings",2007,NA,NA,16,"Council_of_Governments_Capital_Outlay",0,NA,"Council of Governments Capital Outlay"
"Los Angeles",2009,9831945,9825761,19,"Council_of_Governments_Capital_Outlay",0,0,"Council of Governments Capital Outlay"
"Los Angeles",2010,9825761,9889025,19,"Council_of_Governments_Capital_Outlay",0,0,"Council of Governments Capital Outlay"
"Los Angeles",2011,9889025,9962789,19,"Council_of_Governments_Capital_Outlay",0,0,"Council of Governments Capital Outlay"
"Los Angeles",2012,9962789,10017068,19,"Council_of_Governments_Capital_Outlay",0,0,"Council of Governments Capital Outlay"
"Los Angeles",2013,10017068,NA,19,"Council_of_Governments_Capital_Outlay",0,NA,"Council of Governments Capital Outlay"
"Marin",2012,NA,NA,21,"Council_of_Governments_Capital_Outlay",0,NA,"Council of Governments Capital Outlay"
"Marin",2013,NA,NA,21,"Council_of_Governments_Capital_Outlay",0,NA,"Council of Governments Capital Outlay"
"Orange",2003,2941573,2956461,30,"Council_of_Governments_Capital_Outlay",0,0,"Council of Governments Capital Outlay"
"Riverside",2005,1917246,1994262,33,"Council_of_Governments_Capital_Outlay",0,0,"Council of Governments Capital Outlay"
"San Bernardino",2006,NA,NA,36,"Council_of_Governments_Capital_Outlay",0,NA,"Council of Governments Capital Outlay"
"San Diego",2013,3211252,NA,37,"Council_of_Governments_Capital_Outlay",0,NA,"Council of Governments Capital Outlay"
"San Luis Obispo",2009,266566,269954,40,"Council_of_Governments_Capital_Outlay",0,0,"Council of Governments Capital Outlay"
"San Luis Obispo",2012,274804,276443,40,"Council_of_Governments_Capital_Outlay",0,0,"Council of Governments Capital Outlay"
"San Luis Obispo",2013,276443,NA,40,"Council_of_Governments_Capital_Outlay",0,NA,"Council of Governments Capital Outlay"
"San Mateo",2010,720105,729050,41,"Council_of_Governments_Capital_Outlay",0,0,"Council of Governments Capital Outlay"
"Santa Barbara",2012,431249,435697,42,"Council_of_Governments_Capital_Outlay",0,0,"Council of Governments Capital Outlay"
"Santa Barbara",2013,435697,NA,42,"Council_of_Governments_Capital_Outlay",0,NA,"Council of Governments Capital Outlay"
"Santa Cruz",2013,269419,NA,44,"Council_of_Governments_Capital_Outlay",0,NA,"Council of Governments Capital Outlay"
"Sonoma",2011,488082,491829,49,"Council_of_Governments_Capital_Outlay",0,0,"Council of Governments Capital Outlay"
"Tulare",2006,409702,416138,54,"Council_of_Governments_Capital_Outlay",0,0,"Council of Governments Capital Outlay"
"Tulare",2007,416138,422398,54,"Council_of_Governments_Capital_Outlay",0,0,"Council of Governments Capital Outlay"
"Ventura",2009,801061,825378,56,"Council_of_Governments_Capital_Outlay",0,0,"Council of Governments Capital Outlay"
"Ventura",2010,825378,831126,56,"Council_of_Governments_Capital_Outlay",0,0,"Council of Governments Capital Outlay"
"Ventura",2011,831126,835981,56,"Council_of_Governments_Capital_Outlay",0,0,"Council of Governments Capital Outlay"
"Butte",2003,211501,212999,4,"Council_of_Governments_Operating_Expenditures",0,0,"Council of Governments Operating Expenditures"
"Butte",2005,214604,216640,4,"Council_of_Governments_Operating_Expenditures",0,0,"Council of Governments Operating Expenditures"
"Calaveras",2005,45674,46500,5,"Council_of_Governments_Operating_Expenditures",0,0,"Council of Governments Operating Expenditures"
"Calaveras",2013,44515,NA,5,"Council_of_Governments_Operating_Expenditures",0,NA,"Council of Governments Operating Expenditures"
"Del Norte",2013,27873,NA,8,"Council_of_Governments_Operating_Expenditures",0,NA,"Council of Governments Operating Expenditures"
"Glenn",2004,27151,27415,11,"Council_of_Governments_Operating_Expenditures",0,0,"Council of Governments Operating Expenditures"
"Glenn",2005,27415,27668,11,"Council_of_Governments_Operating_Expenditures",0,0,"Council of Governments Operating Expenditures"
"Glenn",2006,27668,27808,11,"Council_of_Governments_Operating_Expenditures",0,0,"Council of Governments Operating Expenditures"
"Glenn",2007,27808,28063,11,"Council_of_Governments_Operating_Expenditures",0,0,"Council of Governments Operating Expenditures"
"Glenn",2008,28063,28152,11,"Council_of_Governments_Operating_Expenditures",0,0,"Council of Governments Operating Expenditures"
"Glenn",2009,28152,28098,11,"Council_of_Governments_Operating_Expenditures",0,0,"Council of Governments Operating Expenditures"
"Glenn",2010,28098,28181,11,"Council_of_Governments_Operating_Expenditures",0,0,"Council of Governments Operating Expenditures"
"Glenn",2011,28181,27992,11,"Council_of_Governments_Operating_Expenditures",0,0,"Council of Governments Operating Expenditures"
"Glenn",2012,27992,27940,11,"Council_of_Governments_Operating_Expenditures",0,0,"Council of Governments Operating Expenditures"
"Glenn",2013,27940,NA,11,"Council_of_Governments_Operating_Expenditures",0,NA,"Council of Governments Operating Expenditures"
"Kings",2007,NA,NA,16,"Council_of_Governments_Operating_Expenditures",0,NA,"Council of Governments Operating Expenditures"
"Los Angeles",2009,9831945,9825761,19,"Council_of_Governments_Operating_Expenditures",0,0,"Council of Governments Operating Expenditures"
"Los Angeles",2010,9825761,9889025,19,"Council_of_Governments_Operating_Expenditures",0,0,"Council of Governments Operating Expenditures"
"Los Angeles",2011,9889025,9962789,19,"Council_of_Governments_Operating_Expenditures",0,0,"Council of Governments Operating Expenditures"
"Los Angeles",2012,9962789,10017068,19,"Council_of_Governments_Operating_Expenditures",0,0,"Council of Governments Operating Expenditures"
"Los Angeles",2013,10017068,NA,19,"Council_of_Governments_Operating_Expenditures",0,NA,"Council of Governments Operating Expenditures"
"Marin",2012,NA,NA,21,"Council_of_Governments_Operating_Expenditures",0,NA,"Council of Governments Operating Expenditures"
"Marin",2013,NA,NA,21,"Council_of_Governments_Operating_Expenditures",0,NA,"Council of Governments Operating Expenditures"
"Mariposa",2012,17905,17755,22,"Council_of_Governments_Operating_Expenditures",93,0.00523796113770769,"Council of Governments Operating Expenditures"
"Modoc",2006,9248,9109,25,"Council_of_Governments_Operating_Expenditures",8071,0.886046766933802,"Council of Governments Operating Expenditures"
"Modoc",2007,9109,9084,25,"Council_of_Governments_Operating_Expenditures",9686,1.06627036547776,"Council of Governments Operating Expenditures"
"Monterey",2012,426762,428826,27,"Council_of_Governments_Operating_Expenditures",0,0,"Council of Governments Operating Expenditures"
"Orange",2003,2941573,2956461,30,"Council_of_Governments_Operating_Expenditures",0,0,"Council of Governments Operating Expenditures"
"Placer",2006,323563,331181,31,"Council_of_Governments_Operating_Expenditures",0,0,"Council of Governments Operating Expenditures"
"Placer",2007,331181,340254,31,"Council_of_Governments_Operating_Expenditures",0,0,"Council of Governments Operating Expenditures"
"Riverside",2005,1917246,1994262,33,"Council_of_Governments_Operating_Expenditures",0,0,"Council of Governments Operating Expenditures"
"Riverside",2006,1994262,2054818,33,"Council_of_Governments_Operating_Expenditures",0,0,"Council of Governments Operating Expenditures"
"San Bernardino",2006,NA,NA,36,"Council_of_Governments_Operating_Expenditures",0,NA,"Council of Governments Operating Expenditures"
"San Diego",2013,3211252,NA,37,"Council_of_Governments_Operating_Expenditures",0,NA,"Council of Governments Operating Expenditures"
"San Luis Obispo",2009,266566,269954,40,"Council_of_Governments_Operating_Expenditures",0,0,"Council of Governments Operating Expenditures"
"San Luis Obispo",2011,271345,274804,40,"Council_of_Governments_Operating_Expenditures",0,0,"Council of Governments Operating Expenditures"
"San Luis Obispo",2012,274804,276443,40,"Council_of_Governments_Operating_Expenditures",0,0,"Council of Governments Operating Expenditures"
"San Luis Obispo",2013,276443,NA,40,"Council_of_Governments_Operating_Expenditures",0,NA,"Council of Governments Operating Expenditures"
"San Mateo",2010,720105,729050,41,"Council_of_Governments_Operating_Expenditures",0,0,"Council of Governments Operating Expenditures"
"Santa Barbara",2012,431249,435697,42,"Council_of_Governments_Operating_Expenditures",0,0,"Council of Governments Operating Expenditures"
"Santa Barbara",2013,435697,NA,42,"Council_of_Governments_Operating_Expenditures",0,NA,"Council of Governments Operating Expenditures"
"Santa Clara",2013,1862041,NA,43,"Council_of_Governments_Operating_Expenditures",0,NA,"Council of Governments Operating Expenditures"
"Santa Cruz",2004,250352,248858,44,"Council_of_Governments_Operating_Expenditures",31861,0.128028835721576,"Council of Governments Operating Expenditures"
"Santa Cruz",2005,248858,248581,44,"Council_of_Governments_Operating_Expenditures",28247,0.113632980799015,"Council of Governments Operating Expenditures"
"Santa Cruz",2006,248581,249877,44,"Council_of_Governments_Operating_Expenditures",31973,0.127954953837288,"Council of Governments Operating Expenditures"
"Santa Cruz",2007,249877,252673,44,"Council_of_Governments_Operating_Expenditures",31547,0.12485307096524,"Council of Governments Operating Expenditures"
"Santa Cruz",2008,252673,255671,44,"Council_of_Governments_Operating_Expenditures",31340,0.122579408693203,"Council of Governments Operating Expenditures"
"Santa Cruz",2009,255671,263435,44,"Council_of_Governments_Operating_Expenditures",32895,0.124869512403439,"Council of Governments Operating Expenditures"
"Santa Cruz",2010,263435,264961,44,"Council_of_Governments_Operating_Expenditures",32852,0.123988058619948,"Council of Governments Operating Expenditures"
"Santa Cruz",2011,264961,266776,44,"Council_of_Governments_Operating_Expenditures",33070,0.123961675712958,"Council of Governments Operating Expenditures"
"Santa Cruz",2012,266776,269419,44,"Council_of_Governments_Operating_Expenditures",33070,0.122745611853655,"Council of Governments Operating Expenditures"
"Santa Cruz",2013,269419,NA,44,"Council_of_Governments_Operating_Expenditures",33512,NA,"Council of Governments Operating Expenditures"
"Sonoma",2011,488082,491829,49,"Council_of_Governments_Operating_Expenditures",0,0,"Council of Governments Operating Expenditures"
"Sonoma",2012,491829,495025,49,"Council_of_Governments_Operating_Expenditures",0,0,"Council of Governments Operating Expenditures"
"Sonoma",2013,495025,NA,49,"Council_of_Governments_Operating_Expenditures",0,NA,"Council of Governments Operating Expenditures"
"Sutter",2013,95350,NA,51,"Council_of_Governments_Operating_Expenditures",0,NA,"Council of Governments Operating Expenditures"
"Tulare",2006,409702,416138,54,"Council_of_Governments_Operating_Expenditures",0,0,"Council of Governments Operating Expenditures"
"Tulare",2007,416138,422398,54,"Council_of_Governments_Operating_Expenditures",0,0,"Council of Governments Operating Expenditures"
"Ventura",2009,801061,825378,56,"Council_of_Governments_Operating_Expenditures",0,0,"Council of Governments Operating Expenditures"
"Ventura",2010,825378,831126,56,"Council_of_Governments_Operating_Expenditures",0,0,"Council of Governments Operating Expenditures"
"Ventura",2011,831126,835981,56,"Council_of_Governments_Operating_Expenditures",0,0,"Council of Governments Operating Expenditures"
"Ventura",2012,835981,839620,56,"Council_of_Governments_Operating_Expenditures",0,0,"Council of Governments Operating Expenditures"
"Ventura",2013,839620,NA,56,"Council_of_Governments_Operating_Expenditures",0,NA,"Council of Governments Operating Expenditures"
"Yuba",2010,72366,72547,58,"Council_of_Governments_Operating_Expenditures",0,0,"Council of Governments Operating Expenditures"
"Yuba",2011,72547,72926,58,"Council_of_Governments_Operating_Expenditures",0,0,"Council of Governments Operating Expenditures"
"Amador",2005,37870,38149,3,"County_Counsel_Capital_Outlay",4220,0.110618889092768,"County Counsel Capital Outlay"
"Amador",2006,38149,38550,3,"County_Counsel_Capital_Outlay",11473,0.297613488975357,"County Counsel Capital Outlay"
"Amador",2007,38550,38046,3,"County_Counsel_Capital_Outlay",1230,0.0323292856016401,"County Counsel Capital Outlay"
"Amador",2009,38038,37829,3,"County_Counsel_Capital_Outlay",1056,0.0279150915963943,"County Counsel Capital Outlay"
"Amador",2011,37471,37035,3,"County_Counsel_Capital_Outlay",882,0.0238153098420413,"County Counsel Capital Outlay"
"Butte",2003,211501,212999,4,"County_Counsel_Capital_Outlay",0,0,"County Counsel Capital Outlay"
"Butte",2005,214604,216640,4,"County_Counsel_Capital_Outlay",0,0,"County Counsel Capital Outlay"
"Calaveras",2005,45674,46500,5,"County_Counsel_Capital_Outlay",0,0,"County Counsel Capital Outlay"
"Colusa",2003,19619,20256,6,"County_Counsel_Capital_Outlay",597,0.0294727488151659,"County Counsel Capital Outlay"
"Colusa",2004,20256,20588,6,"County_Counsel_Capital_Outlay",1645,0.0799009131532932,"County Counsel Capital Outlay"
"Colusa",2005,20588,20936,6,"County_Counsel_Capital_Outlay",971,0.0463794421092854,"County Counsel Capital Outlay"
"Colusa",2006,20936,21132,6,"County_Counsel_Capital_Outlay",1321,0.0625118303993943,"County Counsel Capital Outlay"
"Colusa",2008,21201,21325,6,"County_Counsel_Capital_Outlay",1082,0.0507385697538101,"County Counsel Capital Outlay"
"Colusa",2009,21325,21444,6,"County_Counsel_Capital_Outlay",2706,0.126189143816452,"County Counsel Capital Outlay"
"Colusa",2010,21444,21407,6,"County_Counsel_Capital_Outlay",3104,0.144999299294623,"County Counsel Capital Outlay"
"Colusa",2011,21407,21411,6,"County_Counsel_Capital_Outlay",511,0.0238662369809911,"County Counsel Capital Outlay"
"Colusa",2012,21411,21358,6,"County_Counsel_Capital_Outlay",1453,0.0680307144863751,"County Counsel Capital Outlay"
"Colusa",2013,21358,NA,6,"County_Counsel_Capital_Outlay",10395,NA,"County Counsel Capital Outlay"
"Contra Costa",2003,988357,993092,7,"County_Counsel_Capital_Outlay",8613,0.00867291247940775,"County Counsel Capital Outlay"
"Contra Costa",2004,993092,999553,7,"County_Counsel_Capital_Outlay",5188,0.00519032007307266,"County Counsel Capital Outlay"
"Contra Costa",2005,999553,1001403,7,"County_Counsel_Capital_Outlay",6933,0.00692328662885971,"County Counsel Capital Outlay"
"Contra Costa",2011,1066516,1079597,7,"County_Counsel_Capital_Outlay",8860,0.00820676604325503,"County Counsel Capital Outlay"
"Contra Costa",2012,1079597,1094205,7,"County_Counsel_Capital_Outlay",11382,0.0104020727377411,"County Counsel Capital Outlay"
"Del Norte",2012,28290,27873,8,"County_Counsel_Capital_Outlay",0,0,"County Counsel Capital Outlay"
"Del Norte",2013,27873,NA,8,"County_Counsel_Capital_Outlay",0,NA,"County Counsel Capital Outlay"
