"Country","Indicator","Year","value","last_value","diff_value","pct_change","lag_pct_change","lag_diff_value"
"Malta","GC.TAX.YPKG.RV.ZS",1996,19.0661263911735,22.097207534761,-3.0310811435875,-0.137170325201468,-0.115641492603106,-2.8895001747674
"Malta","GC.TAX.YPKG.RV.ZS",1997,22.2366615755003,19.0661263911735,3.1705351843268,0.166291522424532,-0.137170325201468,-3.0310811435875
"Malta","GC.TAX.YPKG.RV.ZS",1998,21.7461341051852,22.2366615755003,-0.490527470315101,-0.0220594026063494,0.166291522424532,3.1705351843268
"Malta","GC.TAX.YPKG.RV.ZS",1999,22.9944857858515,21.7461341051852,1.2483516806663,0.057405682988437,-0.0220594026063494,-0.490527470315101
"Malta","GC.TAX.YPKG.RV.ZS",2000,24.3574098247733,22.9944857858515,1.3629240389218,0.0592717772258429,0.057405682988437,1.2483516806663
"Malta","GC.TAX.YPKG.RV.ZS",2001,25.5458401138865,24.3574098247733,1.1884302891132,0.0487913245974323,0.0592717772258429,1.3629240389218
"Malta","GC.TAX.YPKG.RV.ZS",2002,27.0033311641355,25.5458401138865,1.457491050249,0.0570539486566629,0.0487913245974323,1.1884302891132
"Malta","GC.TAX.YPKG.RV.ZS",2003,28.2514082858612,27.0033311641355,1.2480771217257,0.0462193761999014,0.0570539486566629,1.457491050249
"Malta","GC.TAX.YPKG.RV.ZS",2004,26.2365464691261,28.2514082858612,-2.0148618167351,-0.0713189868748406,0.0462193761999014,1.2480771217257
"Malta","GC.TAX.YPKG.RV.ZS",2005,25.7970605955634,26.2365464691261,-0.439485873562699,-0.0167509040902111,-0.0713189868748406,-2.0148618167351
"Malta","GC.TAX.YPKG.RV.ZS",2006,27.621332518482,25.7970605955634,1.8242719229186,0.0707162707999507,-0.0167509040902111,-0.439485873562699
"Malta","GC.TAX.YPKG.RV.ZS",2007,31.165538295164,27.621332518482,3.544205776682,0.128314076604034,0.0707162707999507,1.8242719229186
"Malta","GC.TAX.YPKG.RV.ZS",2008,30.7714946647309,31.165538295164,-0.394043630433103,-0.0126435688901368,0.128314076604034,3.544205776682
"Malta","GC.TAX.YPKG.RV.ZS",2009,32.3766585918008,30.7714946647309,1.6051639270699,0.0521639895805801,-0.0126435688901368,-0.394043630433103
"Malta","GC.TAX.YPKG.RV.ZS",2010,30.5730835553664,32.3766585918008,-1.8035750364344,-0.0557060275791136,0.0521639895805801,1.6051639270699
"Malta","GC.TAX.YPKG.RV.ZS",2011,30.9871026114718,30.5730835553664,0.414019056105403,0.0135419463122074,-0.0557060275791136,-1.8035750364344
"Malta","GC.TAX.YPKG.RV.ZS",2012,32.4193978073655,30.9871026114718,1.4322951958937,0.0462223013830097,0.0135419463122074,0.414019056105403
"Malta","GC.TAX.YPKG.RV.ZS",2013,33.7313017332303,32.4193978073655,1.3119039258648,0.0404666346259753,0.0462223013830097,1.4322951958937
"Malta","GC.TAX.YPKG.RV.ZS",2014,32.6453306019292,33.7313017332303,-1.0859711313011,-0.0321947590368639,0.0404666346259753,1.3119039258648
"Malta","GC.TAX.YPKG.RV.ZS",2015,32.3340003122802,32.6453306019292,-0.311330289649,-0.00953674794859028,-0.0321947590368639,-1.0859711313011
"Malta","GC.TAX.YPKG.RV.ZS",2016,34.7015198664855,32.3340003122802,2.36751955420529,0.0732207438405365,-0.00953674794859028,-0.311330289649
"Malta","GC.TAX.YPKG.RV.ZS",2017,34.5705073525268,34.7015198664855,-0.131012513958694,-0.00377541140741865,0.0732207438405365,2.36751955420529
"Malta","GC.TAX.YPKG.RV.ZS",2018,NA,34.5705073525268,NA,NA,-0.00377541140741865,-0.131012513958694
"Malta","GC.XPN.INTP.RV.ZS",1975,2.12509584839522,NA,NA,NA,NA,NA
"Malta","GC.XPN.INTP.RV.ZS",1976,2.06768750609578,2.12509584839522,-0.05740834229944,-0.0270144720026592,NA,NA
"Malta","GC.XPN.INTP.RV.ZS",1977,2.00190657769304,2.06768750609578,-0.0657809284027397,-0.0318137669298722,-0.0270144720026592,-0.05740834229944
"Malta","GC.XPN.INTP.RV.ZS",1978,1.65776679684387,2.00190657769304,-0.34413978084917,-0.171906014338466,-0.0318137669298722,-0.0657809284027397
"Malta","GC.XPN.INTP.RV.ZS",1979,NA,1.65776679684387,NA,NA,-0.171906014338466,-0.34413978084917
"Malta","GC.XPN.INTP.RV.ZS",1980,1.5046052169022,NA,NA,NA,NA,NA
"Malta","GC.XPN.INTP.RV.ZS",1981,1.16681554265297,1.5046052169022,-0.33778967424923,-0.224503856862,NA,NA
"Malta","GC.XPN.INTP.RV.ZS",1982,1.0596301682942,1.16681554265297,-0.10718537435877,-0.0918614557662339,-0.224503856862,-0.33778967424923
"Malta","GC.XPN.INTP.RV.ZS",1983,1.06356039503672,1.0596301682942,0.00393022674252008,0.00370905515916651,-0.0918614557662339,-0.10718537435877
"Malta","GC.XPN.INTP.RV.ZS",1984,1.18211852157754,1.06356039503672,0.11855812654082,0.111472867073737,0.00370905515916651,0.00393022674252008
"Malta","GC.XPN.INTP.RV.ZS",1985,1.22366082762122,1.18211852157754,0.0415423060436799,0.0351422512086534,0.111472867073737,0.11855812654082
"Malta","GC.XPN.INTP.RV.ZS",1986,1.35412824700985,1.22366082762122,0.13046741938863,0.106620573645605,0.0351422512086534,0.0415423060436799
"Malta","GC.XPN.INTP.RV.ZS",1987,1.30867860548903,1.35412824700985,-0.0454496415208199,-0.0335637644522818,0.106620573645605,0.13046741938863
"Malta","GC.XPN.INTP.RV.ZS",1988,1.38022391248611,1.30867860548903,0.0715453069970799,0.0546698835733963,-0.0335637644522818,-0.0454496415208199
"Malta","GC.XPN.INTP.RV.ZS",1989,2.11830702892787,1.38022391248611,0.73808311644176,0.534756070927867,0.0546698835733963,0.0715453069970799
"Malta","GC.XPN.INTP.RV.ZS",1990,1.91419141914191,2.11830702892787,-0.20411560978596,-0.0963578966592337,0.534756070927867,0.73808311644176
"Malta","GC.XPN.INTP.RV.ZS",1991,2.87602265575834,1.91419141914191,0.96183123661643,0.50247390464617,-0.0963578966592337,-0.20411560978596
"Malta","GC.XPN.INTP.RV.ZS",1992,3.47851505407776,2.87602265575834,0.60249239831942,0.209488057096183,0.50247390464617,0.96183123661643
"Malta","GC.XPN.INTP.RV.ZS",1993,3.93041814866844,3.47851505407776,0.45190309459068,0.129912645932329,0.209488057096183,0.60249239831942
"Malta","GC.XPN.INTP.RV.ZS",1994,4.99510284035259,3.93041814866844,1.06468469168415,0.270883313533662,0.129912645932329,0.45190309459068
"Malta","GC.XPN.INTP.RV.ZS",1995,5.08364690803511,4.99510284035259,0.0885440676825198,0.0177261751184025,0.270883313533662,1.06468469168415
"Malta","GC.XPN.INTP.RV.ZS",1996,5.86319857929865,5.08364690803511,0.77955167126354,0.153344967769378,0.0177261751184025,0.0885440676825198
"Malta","GC.XPN.INTP.RV.ZS",1997,7.20960936084289,5.86319857929865,1.34641078154424,0.229637588311958,0.153344967769378,0.77955167126354
"Malta","GC.XPN.INTP.RV.ZS",1998,9.1650997174679,7.20960936084289,1.95549035662501,0.271233885048716,0.229637588311958,1.34641078154424
"Malta","GC.XPN.INTP.RV.ZS",1999,11.2029133532745,9.1650997174679,2.0378136358066,0.222344949714262,0.271233885048716,1.95549035662501
"Malta","GC.XPN.INTP.RV.ZS",2000,12.0056467146581,11.2029133532745,0.8027333613836,0.0716539828587507,0.222344949714262,2.0378136358066
"Malta","GC.XPN.INTP.RV.ZS",2001,10.7339619252392,12.0056467146581,-1.2716847894189,-0.105923888953542,0.0716539828587507,0.8027333613836
"Malta","GC.XPN.INTP.RV.ZS",2002,10.9955245476037,10.7339619252392,0.261562622364501,0.024367761334189,-0.105923888953542,-1.2716847894189
"Malta","GC.XPN.INTP.RV.ZS",2003,10.0623186343068,10.9955245476037,-0.9332059132969,-0.0848714319409416,0.024367761334189,0.261562622364501
"Malta","GC.XPN.INTP.RV.ZS",2004,10.0887853194763,10.0623186343068,0.026466685169499,0.00263027698996359,-0.0848714319409416,-0.9332059132969
"Malta","GC.XPN.INTP.RV.ZS",2005,9.73728588968747,10.0887853194763,-0.351499429788829,-0.0348406095142359,0.00263027698996359,0.026466685169499
"Malta","GC.XPN.INTP.RV.ZS",2006,9.49681824825563,9.73728588968747,-0.24046764143184,-0.024695551117228,-0.0348406095142359,-0.351499429788829
"Malta","GC.XPN.INTP.RV.ZS",2007,9.10702819614514,9.49681824825563,-0.38979005211049,-0.0410442784015674,-0.024695551117228,-0.24046764143184
"Malta","GC.XPN.INTP.RV.ZS",2008,8.87183684956566,9.10702819614514,-0.23519134657948,-0.0258252573192903,-0.0410442784015674,-0.38979005211049
"Malta","GC.XPN.INTP.RV.ZS",2009,8.73539584254566,8.87183684956566,-0.13644100702,-0.0153791158847426,-0.0258252573192903,-0.23519134657948
"Malta","GC.XPN.INTP.RV.ZS",2010,8.25185062862623,8.73539584254566,-0.483545213919431,-0.0553546997337349,-0.0153791158847426,-0.13644100702
"Malta","GC.XPN.INTP.RV.ZS",2011,8.45029129115699,8.25185062862623,0.198440662530761,0.024048019221574,-0.0553546997337349,-0.483545213919431
"Malta","GC.XPN.INTP.RV.ZS",2012,8.00223259531242,8.45029129115699,-0.448058695844571,-0.0530228699114139,0.024048019221574,0.198440662530761
"Malta","GC.XPN.INTP.RV.ZS",2013,7.55418214804088,8.00223259531242,-0.448050447271539,-0.0559906803426334,-0.0530228699114139,-0.448058695844571
"Malta","GC.XPN.INTP.RV.ZS",2014,7.14690489682989,7.55418214804088,-0.40727725121099,-0.0539141422895945,-0.0559906803426334,-0.448050447271539
"Malta","GC.XPN.INTP.RV.ZS",2015,6.32190313263925,7.14690489682989,-0.82500176419064,-0.115434831734865,-0.0539141422895945,-0.40727725121099
"Malta","GC.XPN.INTP.RV.ZS",2016,5.7427082977657,6.32190313263925,-0.57919483487355,-0.0916171638067712,-0.115434831734865,-0.82500176419064
"Malta","GC.XPN.INTP.RV.ZS",2017,4.78233066557039,5.7427082977657,-0.96037763219531,-0.167234270382314,-0.0916171638067712,-0.57919483487355
"Malta","GC.XPN.INTP.RV.ZS",2018,NA,4.78233066557039,NA,NA,-0.167234270382314,-0.96037763219531
"Malta","NY.GDP.MKTP.KD.ZG",1975,19.5600808646515,NA,NA,NA,NA,NA
"Malta","NY.GDP.MKTP.KD.ZG",1976,17.0170895648015,19.5600808646515,-2.54299129985,-0.130009242673717,NA,NA
"Malta","NY.GDP.MKTP.KD.ZG",1977,12.1841698013339,17.0170895648015,-4.8329197634676,-0.28400389767379,-0.130009242673717,-2.54299129985
"Malta","NY.GDP.MKTP.KD.ZG",1978,11.161158190617,12.1841698013339,-1.0230116107169,-0.0839623566806252,-0.28400389767379,-4.8329197634676
"Malta","NY.GDP.MKTP.KD.ZG",1979,10.4907731676095,11.161158190617,-0.670385023007499,-0.0600641090788482,-0.0839623566806252,-1.0230116107169
"Malta","NY.GDP.MKTP.KD.ZG",1980,7.04971121492007,10.4907731676095,-3.44106195268943,-0.328008422040216,-0.0600641090788482,-0.670385023007499
"Malta","NY.GDP.MKTP.KD.ZG",1981,3.31176207442655,7.04971121492007,-3.73794914049352,-0.530227271236656,-0.328008422040216,-3.44106195268943
"Malta","NY.GDP.MKTP.KD.ZG",1982,2.28445230555319,3.31176207442655,-1.02730976887336,-0.310200354308739,-0.530227271236656,-3.73794914049352
"Malta","NY.GDP.MKTP.KD.ZG",1983,-0.612390116892371,2.28445230555319,-2.89684242244556,-1.26806868123433,-0.310200354308739,-1.02730976887336
"Malta","NY.GDP.MKTP.KD.ZG",1984,0.942370935479659,-0.612390116892371,1.55476105237203,-2.53884086219713,-1.26806868123433,-2.89684242244556
"Malta","NY.GDP.MKTP.KD.ZG",1985,2.58527966638222,0.942370935479659,1.64290873090256,1.74337797256696,-2.53884086219713,1.55476105237203
"Malta","NY.GDP.MKTP.KD.ZG",1986,3.88519000696472,2.58527966638222,1.2999103405825,0.50281227113876,1.74337797256696,1.64290873090256
"Malta","NY.GDP.MKTP.KD.ZG",1987,4.11051445185944,3.88519000696472,0.22532444489472,0.0579957336683137,0.50281227113876,1.2999103405825
"Malta","NY.GDP.MKTP.KD.ZG",1988,8.41423629574012,4.11051445185944,4.30372184388068,1.04700321438691,0.0579957336683137,0.22532444489472
"Malta","NY.GDP.MKTP.KD.ZG",1989,8.17910558123999,8.41423629574012,-0.23513071450013,-0.0279443916519399,1.04700321438691,4.30372184388068
"Malta","NY.GDP.MKTP.KD.ZG",1990,6.29139095831171,8.17910558123999,-1.88771462292828,-0.230797194653904,-0.0279443916519399,-0.23513071450013
"Malta","NY.GDP.MKTP.KD.ZG",1991,6.25649208213194,6.29139095831171,-0.0348988761797697,-0.00554708432698241,-0.230797194653904,-1.88771462292828
"Malta","NY.GDP.MKTP.KD.ZG",1992,4.69093243062588,6.25649208213194,-1.56555965150606,-0.250229622439254,-0.00554708432698241,-0.0348988761797697
"Malta","NY.GDP.MKTP.KD.ZG",1993,4.48074935883751,4.69093243062588,-0.21018307178837,-0.0448062458576762,-0.250229622439254,-1.56555965150606
"Malta","NY.GDP.MKTP.KD.ZG",1994,5.6511047373605,4.48074935883751,1.17035537852299,0.261196350162873,-0.0448062458576762,-0.21018307178837
"Malta","NY.GDP.MKTP.KD.ZG",1995,6.34249318337497,5.6511047373605,0.69138844601447,0.122345714359809,0.261196350162873,1.17035537852299
"Malta","NY.GDP.MKTP.KD.ZG",1996,3.77733576158332,6.34249318337497,-2.56515742179165,-0.404439917809526,0.122345714359809,0.69138844601447
"Malta","NY.GDP.MKTP.KD.ZG",1997,5.25698014497532,3.77733576158332,1.479644383392,0.391716404572886,-0.404439917809526,-2.56515742179165
"Malta","NY.GDP.MKTP.KD.ZG",1998,5.12560123053601,5.25698014497532,-0.13137891443931,-0.0249913278757355,0.391716404572886,1.479644383392
"Malta","NY.GDP.MKTP.KD.ZG",1999,4.71997488242206,5.12560123053601,-0.40562634811395,-0.0791373206517534,-0.0249913278757355,-0.13137891443931
"Malta","NY.GDP.MKTP.KD.ZG",2000,6.77019391099778,4.71997488242206,2.05021902857572,0.434370749770526,-0.0791373206517534,-0.40562634811395
"Malta","NY.GDP.MKTP.KD.ZG",2001,0.608353735440303,6.77019391099778,-6.16184017555748,-0.910142346964085,0.434370749770526,2.05021902857572
"Malta","NY.GDP.MKTP.KD.ZG",2002,2.98281837622594,0.608353735440303,2.37446464078564,3.90309864550612,-0.910142346964085,-6.16184017555748
"Malta","NY.GDP.MKTP.KD.ZG",2003,2.54376857255379,2.98281837622594,-0.43904980367215,-0.147192939124797,3.90309864550612,2.37446464078564
"Malta","NY.GDP.MKTP.KD.ZG",2004,0.443412530768299,2.54376857255379,-2.10035604178549,-0.825686764294309,-0.147192939124797,-0.43904980367215
"Malta","NY.GDP.MKTP.KD.ZG",2005,3.78365225854667,0.443412530768299,3.34023972777837,7.53302961914665,-0.825686764294309,-2.10035604178549
"Malta","NY.GDP.MKTP.KD.ZG",2006,1.82871688381287,3.78365225854667,-1.9549353747338,-0.51667945179632,7.53302961914665,3.34023972777837
"Malta","NY.GDP.MKTP.KD.ZG",2007,3.98644870571982,1.82871688381287,2.15773182190695,1.17991573272298,-0.51667945179632,-1.9549353747338
"Malta","NY.GDP.MKTP.KD.ZG",2008,3.34651273129842,3.98644870571982,-0.6399359744214,-0.160527833583613,1.17991573272298,2.15773182190695
"Malta","NY.GDP.MKTP.KD.ZG",2009,-2.46227772166621,3.34651273129842,-5.80879045296463,-1.73577419820867,-0.160527833583613,-0.6399359744214
"Malta","NY.GDP.MKTP.KD.ZG",2010,3.54268321383185,-2.46227772166621,6.00496093549806,-2.43878295395311,-1.73577419820867,-5.80879045296463
"Malta","NY.GDP.MKTP.KD.ZG",2011,1.30715274940421,3.54268321383185,-2.23553046442764,-0.631027481006307,-2.43878295395311,6.00496093549806
"Malta","NY.GDP.MKTP.KD.ZG",2012,2.79120545970801,1.30715274940421,1.4840527103038,1.13533227924603,-0.631027481006307,-2.23553046442764
"Malta","NY.GDP.MKTP.KD.ZG",2013,4.61087911489851,2.79120545970801,1.8196736551905,0.651931103409656,1.13533227924603,1.4840527103038
"Malta","NY.GDP.MKTP.KD.ZG",2014,8.7063152210366,4.61087911489851,4.09543610613809,0.888211554474517,0.651931103409656,1.8196736551905
"Malta","NY.GDP.MKTP.KD.ZG",2015,10.8181800118654,8.7063152210366,2.1118647908288,0.242567003056128,0.888211554474517,4.09543610613809
"Malta","NY.GDP.MKTP.KD.ZG",2016,5.67569885391599,10.8181800118654,-5.14248115794941,-0.475355480525294,0.242567003056128,2.1118647908288
"Malta","NY.GDP.MKTP.KD.ZG",2017,6.72432598112552,5.67569885391599,1.04862712720953,0.184757358379933,-0.475355480525294,-5.14248115794941
"Malta","NY.GDP.MKTP.KD.ZG",2018,6.77232811144415,6.72432598112552,0.04800213031863,0.00713857871456068,0.184757358379933,1.04862712720953
"Malta","NY.GDP.PCAP.KD.ZG",1975,18.6852567559259,NA,NA,NA,NA,NA
"Malta","NY.GDP.PCAP.KD.ZG",1976,16.4231524641828,18.6852567559259,-2.2621042917431,-0.121063591541266,NA,NA
"Malta","NY.GDP.PCAP.KD.ZG",1977,11.747083874102,16.4231524641828,-4.6760685900808,-0.284724178276906,-0.121063591541266,-2.2621042917431
"Malta","NY.GDP.PCAP.KD.ZG",1978,10.0100609634786,11.747083874102,-1.7370229106234,-0.147868435199726,-0.284724178276906,-4.6760685900808
"Malta","NY.GDP.PCAP.KD.ZG",1979,9.37649278639773,10.0100609634786,-0.633568177080869,-0.0632931387123838,-0.147868435199726,-1.7370229106234
"Malta","NY.GDP.PCAP.KD.ZG",1980,5.93304998185818,9.37649278639773,-3.44344280453955,-0.367242089657966,-0.0632931387123838,-0.633568177080869
"Malta","NY.GDP.PCAP.KD.ZG",1981,2.55485545283685,5.93304998185818,-3.37819452902133,-0.569385820000004,-0.367242089657966,-3.44344280453955
"Malta","NY.GDP.PCAP.KD.ZG",1982,0.113836738273847,2.55485545283685,-2.441018714563,-0.955442982831985,-0.569385820000004,-3.37819452902133
"Malta","NY.GDP.PCAP.KD.ZG",1983,-2.0034149239238,0.113836738273847,-2.11725166219765,-18.599019036406,-0.955442982831985,-2.441018714563
"Malta","NY.GDP.PCAP.KD.ZG",1984,0.92130266242323,-2.0034149239238,2.92471758634703,-1.4598661272917,-18.599019036406,-2.11725166219765
"Malta","NY.GDP.PCAP.KD.ZG",1985,0.798852022720325,0.92130266242323,-0.122450639702905,-0.132910328708736,-1.4598661272917,2.92471758634703
"Malta","NY.GDP.PCAP.KD.ZG",1986,2.16379569866596,0.798852022720325,1.36494367594564,1.70863143251187,-0.132910328708736,-0.122450639702905
"Malta","NY.GDP.PCAP.KD.ZG",1987,3.39606460305848,2.16379569866596,1.23226890439252,0.569494109426434,1.70863143251187,1.36494367594564
"Malta","NY.GDP.PCAP.KD.ZG",1988,7.52775697210978,3.39606460305848,4.1316923690513,1.21661182927154,0.569494109426434,1.23226890439252
"Malta","NY.GDP.PCAP.KD.ZG",1989,7.13131154020614,7.52775697210978,-0.39644543190364,-0.0526644833743257,1.21661182927154,4.1316923690513
"Malta","NY.GDP.PCAP.KD.ZG",1990,5.25659773465001,7.13131154020614,-1.87471380555613,-0.262884855750102,-0.0526644833743257,-0.39644543190364
"Malta","NY.GDP.PCAP.KD.ZG",1991,3.43102640060651,5.25659773465001,-1.8255713340435,-0.347291428067598,-0.262884855750102,-1.87471380555613
"Malta","NY.GDP.PCAP.KD.ZG",1992,3.61645052805109,3.43102640060651,0.18542412744458,0.0540433403286557,-0.347291428067598,-1.8255713340435
"Malta","NY.GDP.PCAP.KD.ZG",1993,3.44243624645073,3.61645052805109,-0.17401428160036,-0.0481174234931776,0.0540433403286557,0.18542412744458
"Malta","NY.GDP.PCAP.KD.ZG",1994,4.66759445198295,3.44243624645073,1.22515820553222,0.355898589783732,-0.0481174234931776,-0.17401428160036
"Malta","NY.GDP.PCAP.KD.ZG",1995,5.60371210153538,4.66759445198295,0.93611764955243,0.200556766270629,0.355898589783732,1.22515820553222
"Malta","NY.GDP.PCAP.KD.ZG",1996,3.09824373409408,5.60371210153538,-2.5054683674413,-0.447108688320162,0.200556766270629,0.93611764955243
"Malta","NY.GDP.PCAP.KD.ZG",1997,4.4634096464568,3.09824373409408,1.36516591236272,0.440625731713742,-0.447108688320162,-2.5054683674413
"Malta","NY.GDP.PCAP.KD.ZG",1998,4.44456735015224,4.4634096464568,-0.0188422963045598,-0.00422150279652629,0.440625731713742,1.36516591236272
"Malta","NY.GDP.PCAP.KD.ZG",1999,4.10096796650934,4.44456735015224,-0.3435993836429,-0.0773077234685465,-0.00422150279652629,-0.0188422963045598
"Malta","NY.GDP.PCAP.KD.ZG",2000,6.08345885824623,4.10096796650934,1.98249089173689,0.483420233449018,-0.0773077234685465,-0.3435993836429
"Malta","NY.GDP.PCAP.KD.ZG",2001,-0.144491273912521,6.08345885824623,-6.22795013215875,-1.02375150013822,0.483420233449018,1.98249089173689
"Malta","NY.GDP.PCAP.KD.ZG",2002,2.21792903174574,-0.144491273912521,2.36242030565826,-16.3499167921278,-1.02375150013822,-6.22795013215875
"Malta","NY.GDP.PCAP.KD.ZG",2003,1.87151827705605,2.21792903174574,-0.34641075468969,-0.156186582046329,-16.3499167921278,2.36242030565826
"Malta","NY.GDP.PCAP.KD.ZG",2004,-0.228933646992317,1.87151827705605,-2.10045192404837,-1.12232509283983,-0.156186582046329,-0.34641075468969
"Malta","NY.GDP.PCAP.KD.ZG",2005,3.12420096990967,-0.228933646992317,3.35313461690199,-14.6467531573221,-1.12232509283983,-2.10045192404837
"Malta","NY.GDP.PCAP.KD.ZG",2006,1.45839226972497,3.12420096990967,-1.6658087001847,-0.533195116520581,-14.6467531573221,3.35313461690199
"Malta","NY.GDP.PCAP.KD.ZG",2007,3.62442234050089,1.45839226972497,2.16603007077592,1.48521773993248,-0.533195116520581,-1.6658087001847
"Malta","NY.GDP.PCAP.KD.ZG",2008,2.67626586640894,3.62442234050089,-0.94815647409195,-0.261602094076298,1.48521773993248,2.16603007077592
