"geo_type","region","transportation_type","alternative_name","sub-region","country.x","date","mobility","week_day","weekend_ind","entity_name","country.y","country_name.x","mean_temp","county","state","fips","country_name.y","CountryCode","Date","C1_School closing","C1_Flag","C2_Workplace closing","C2_Flag","C3_Cancel public events","C3_Flag","C4_Restrictions on gatherings","C4_Flag","C5_Close public transport","C5_Flag","C6_Stay at home requirements","C6_Flag","C7_Restrictions on internal movement","C7_Flag","C8_International travel controls","E1_Income support","E1_Flag","E2_Debt/contract relief","E3_Fiscal measures","E4_International support","H1_Public information campaigns","H1_Flag","H2_Testing policy","H3_Contact tracing","H4_Emergency investment in healthcare","H5_Investment in vaccines","M1_Wildcard","ConfirmedCases","ConfirmedDeaths","StringencyIndex","StringencyIndexForDisplay","LegacyStringencyIndex","LegacyStringencyIndexForDisplay","cases","predicted_walking_baseline","percent_of_predicted","lag_cases","new_cases","smoothed_percent_of_predicted"
"country/region","Brazil","walking","Brasil",NA,NA,2020-04-27,40.94,2,"Week Day","Brazil","BR","Brazil",77.099,NA,NA,NA,"Brazil","BRA",20200427,3,0,3,0,2,0,4,0,2,0,1,0,2,0,4,1,1,1,88183421.27,0,2,1,1,0,0,0,NA,61888,4205,72.51,72.51,77.62,77.62,67446,114.708251953125,0.35690544754121,63100,4346,0.353619493643673
"country/region","Brazil","walking","Brasil",NA,NA,2020-04-28,43.22,3,"Week Day","Brazil","BR","Brazil",77.0482926829268,NA,NA,NA,"Brazil","BRA",20200428,3,0,3,0,2,0,4,0,2,0,1,0,2,0,4,1,1,1,0,0,2,1,1,0,0,0,NA,66501,4543,72.51,72.51,77.62,77.62,73235,115.475364685059,0.374278965196394,67446,5789,0.353027954592776
"country/region","Brazil","walking","Brasil",NA,NA,2020-04-29,44.22,4,"Week Day","Brazil","BR","Brazil",76.6274418604651,NA,NA,NA,"Brazil","BRA",20200429,3,0,3,0,2,0,4,0,2,0,1,0,2,0,4,1,1,1,0,0,2,1,1,0,0,0,NA,71886,5017,72.51,72.51,77.62,77.62,79685,117.25399017334,0.377130022906925,73235,6450,0.352625539456086
"country/region","Brazil","walking","Brasil",NA,NA,2020-04-30,48.58,5,"Week Day","Brazil","BR","Brazil",76.9142857142857,NA,NA,NA,"Brazil","BRA",20200430,3,0,3,0,2,0,4,0,2,0,1,0,2,0,4,1,1,1,0,0,2,1,1,0,0,0,NA,78162,5466,72.51,72.51,77.62,77.62,87187,118.156997680664,0.411147887586771,79685,7502,0.354154893530158
"country/region","Brazil","walking","Brasil",NA,NA,2020-05-01,37.63,6,"Week Day","Brazil","BR","Brazil",77.2762790697674,NA,NA,NA,"Brazil","BRA",20200501,3,0,3,0,2,0,4,0,2,0,1,0,2,0,4,1,1,1,0,0,2,1,1,0,0,0,NA,85380,5901,72.51,72.51,77.62,77.62,92202,124.336349487305,0.302646813704646,87187,5015,0.35779514696289
"country/region","Brazil","walking","Brasil",NA,NA,2020-05-02,40.89,7,"Weekend","Brazil","BR","Brazil",77.3825,NA,NA,NA,"Brazil","BRA",20200502,3,0,3,0,2,0,4,0,2,0,1,0,2,0,4,1,1,1,0,0,2,1,1,0,0,0,NA,91589,6329,72.51,72.51,77.62,77.62,97100,124.248550415039,0.329098406890151,92202,4898,0.36214899018964
"country/region","Brazil","walking","Brasil",NA,NA,2020-05-03,28.94,1,"Weekend","Brazil","BR","Brazil",75.5915,NA,NA,NA,"Brazil","BRA",20200503,3,0,3,0,2,0,4,0,2,0,1,0,2,0,4,1,1,1,0,0,2,1,1,0,0,0,NA,96559,6750,72.51,72.51,77.62,77.62,101826,92.8865661621094,0.311562814686171,97100,4726,0.366594408938152
"country/region","Brazil","walking","Brasil",NA,NA,2020-05-04,44.27,2,"Week Day","Brazil","BR","Brazil",75.8572093023256,NA,NA,NA,"Brazil","BRA",20200504,3,0,3,0,2,0,4,0,2,0,1,0,2,0,4,1,1,1,0,0,2,1,1,0,10484739.7,0,NA,101147,7025,72.51,72.51,77.62,77.62,108620,118.631797790527,0.373171450020249,101826,6794,0.370509388936166
"country/region","Brazil","walking","Brasil",NA,NA,2020-05-05,47.54,3,"Week Day","Brazil","BR","Brazil",76.0372093023256,NA,NA,NA,"Brazil","BRA",20200505,3,0,3,0,2,0,4,0,2,0,2,0,2,0,4,1,1,1,150000,0,2,1,1,0,0,0,NA,107780,7321,75.15,75.15,77.62,77.62,115455,119.398910522461,0.398161086998,108620,6835,0.37397169663261
"country/region","Brazil","walking","Brasil",NA,NA,2020-05-06,48.29,4,"Week Day","Brazil","BR","Brazil",75.05,NA,NA,NA,"Brazil","BRA",20200506,3,0,3,0,2,0,4,0,2,0,2,0,2,0,4,1,1,1,0,0,2,1,1,0,14978072.61,0,NA,114715,7921,75.15,75.15,77.62,77.62,126611,121.177536010742,0.398506204943127,115455,11156,0.377455757521697
"country/region","Brazil","walking","Brasil",NA,NA,2020-05-07,46.56,5,"Week Day","Brazil","BR","Brazil",71.4928571428571,NA,NA,NA,"Brazil","BRA",20200507,3,0,3,0,2,0,4,0,2,0,2,0,2,0,4,1,1,1,0,0,2,1,1,0,0,0,NA,125218,8536,75.15,75.15,77.62,77.62,135773,122.080543518066,0.38138755495555,126611,9162,0.380934545899101
"country/region","Brazil","walking","Brasil",NA,NA,2020-05-08,53.45,6,"Week Day","Brazil","BR","Brazil",71.7360975609756,NA,NA,NA,"Brazil","BRA",20200508,3,0,3,0,2,0,4,0,2,0,2,0,2,0,4,1,1,1,869716472,0,2,1,1,0,0,0,NA,135106,9146,75.15,75.15,77.62,77.62,146894,124.336349487305,0.429882333045796,135773,11121,0.384381036060496
"country/region","Brazil","walking","Brasil",NA,NA,2020-05-09,53.02,7,"Weekend","Brazil","BR","Brazil",73.5753846153846,NA,NA,NA,"Brazil","BRA",20200509,3,0,3,0,2,0,4,0,2,0,2,0,2,0,4,1,1,1,0,0,2,1,1,0,0,0,NA,145328,9897,75.15,75.15,77.62,77.62,156061,124.248550415039,0.426725300399017,146894,9167,0.387733988611043
"country/region","Brazil","walking","Brasil",NA,NA,2020-05-10,31.95,1,"Weekend","Brazil","BR","Brazil",74.1061538461538,NA,NA,NA,"Brazil","BRA",20200510,3,0,3,0,2,0,4,0,2,0,2,0,2,0,4,1,1,1,0,0,2,1,1,0,0,0,NA,155939,10627,75.15,75.15,77.62,77.62,162699,92.8865661621094,0.343967931210199,156061,6638,0.390964999452362
"country/region","Brazil","walking","Brasil",NA,NA,2020-05-13,47.06,4,"Week Day","Brazil","BR","Brazil",75.6414285714286,NA,NA,NA,"Brazil","BRA",20200513,3,0,3,0,2,0,4,0,2,0,2,0,2,0,4,1,1,1,0,0,2,1,1,0,0,0,NA,177589,12400,75.15,75.15,77.62,77.62,190137,121.177536010742,0.388355808751782,162699,27438,0.400148654124535
"country/region","Bulgaria","walking","<U+0411><U+044A><U+043B><U+0433><U+0430><U+0440><U+0438><U+044F>",NA,NA,2020-01-13,100,2,"Week Day","Bulgaria","BU","Bulgaria",34.25,NA,NA,NA,NA,"BGR",20200113,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,100.831657409668,0.991752020833209,NA,NA,0.975524228862408
"country/region","Bulgaria","walking","<U+0411><U+044A><U+043B><U+0433><U+0430><U+0440><U+0438><U+044F>",NA,NA,2020-01-14,101.9,3,"Week Day","Bulgaria","BU","Bulgaria",33.26,NA,NA,NA,NA,"BGR",20200114,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,101.598770141602,1.0029648967008,NA,NA,0.978957992969393
"country/region","Bulgaria","walking","<U+0411><U+044A><U+043B><U+0433><U+0430><U+0440><U+0438><U+044F>",NA,NA,2020-01-15,99.61,4,"Week Day","Bulgaria","BU","Bulgaria",31.145,NA,NA,NA,NA,"BGR",20200115,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,102.99210357666,0.967161525406239,NA,NA,0.982304817579075
"country/region","Bulgaria","walking","<U+0411><U+044A><U+043B><U+0433><U+0430><U+0440><U+0438><U+044F>",NA,NA,2020-01-16,100.06,5,"Week Day","Bulgaria","BU","Bulgaria",32.18,NA,NA,NA,NA,"BGR",20200116,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,106.471130371094,0.93978526997179,NA,NA,0.985610476454383
"country/region","Bulgaria","walking","<U+0411><U+044A><U+043B><U+0433><U+0430><U+0440><U+0438><U+044F>",NA,NA,2020-01-17,117.97,6,"Week Day","Bulgaria","BU","Bulgaria",32.585,NA,NA,NA,NA,"BGR",20200117,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,123.868179321289,0.952383417972179,NA,NA,0.98888690694551
"country/region","Bulgaria","walking","<U+0411><U+044A><U+043B><U+0433><U+0430><U+0440><U+0438><U+044F>",NA,NA,2020-01-18,128.66,7,"Weekend","Bulgaria","BU","Bulgaria",34.79,NA,NA,NA,NA,"BGR",20200118,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,126.939033508301,1.01355742551472,NA,NA,0.992087258490018
"country/region","Bulgaria","walking","<U+0411><U+044A><U+043B><U+0433><U+0430><U+0440><U+0438><U+044F>",NA,NA,2020-01-19,99.64,1,"Weekend","Bulgaria","BU","Bulgaria",34.97,NA,NA,NA,NA,"BGR",20200119,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,96.9757537841797,1.02747332309218,NA,NA,0.995169122981887
"country/region","Bulgaria","walking","<U+0411><U+044A><U+043B><U+0433><U+0430><U+0440><U+0438><U+044F>",NA,NA,2020-01-20,105.3,2,"Week Day","Bulgaria","BU","Bulgaria",33.08,NA,NA,NA,NA,"BGR",20200120,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,102.072196960449,1.03162274483816,NA,NA,0.998090092315099
"country/region","Bulgaria","walking","<U+0411><U+044A><U+043B><U+0433><U+0430><U+0440><U+0438><U+044F>",NA,NA,2020-01-21,98.6,3,"Week Day","Bulgaria","BU","Bulgaria",30.965,NA,NA,NA,NA,"BGR",20200121,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,102.454025268555,0.962382880921931,NA,NA,1.00127365386475
"country/region","Bulgaria","walking","<U+0411><U+044A><U+043B><U+0433><U+0430><U+0440><U+0438><U+044F>",NA,NA,2020-01-22,104.38,4,"Week Day","Bulgaria","BU","Bulgaria",35.645,NA,NA,NA,"Bulgaria","BGR",20200122,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,0,0,105.266792297363,0.991575764037169,NA,NA,1.00479146396127
"country/region","Bulgaria","walking","<U+0411><U+044A><U+043B><U+0433><U+0430><U+0440><U+0438><U+044F>",NA,NA,2020-01-23,109.35,5,"Week Day","Bulgaria","BU","Bulgaria",35.51,NA,NA,NA,"Bulgaria","BGR",20200123,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,0,0,109.284065246582,1.00060333364493,0,0,1.00807336793158
